#TAXONOMY,Kingdom,Phylum,Class,Order,Family,Genus
ASV8973,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum
ASV3084,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV1203,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_FCS020_group
ASV5275,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV5611,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3858,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV5432,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV7369,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV8472,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV4873,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV8809,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV8878,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3615,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV5003,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV4929,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV8820,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2990,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV1284,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV4465,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3979,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3073,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2770,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV9201,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV207,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV233,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV948,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV8391,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV6214,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV1306,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV734,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV6778,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV7760,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Howardella
ASV9300,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Howardella
ASV4871,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Howardella
ASV5945,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Howardella
ASV8583,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV5441,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV1728,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV6857,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV6346,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-008
ASV7099,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-008
ASV8582,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-008
ASV7688,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-008
ASV1704,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV3498,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV1308,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV3068,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV3943,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV4106,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV6804,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV7536,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV1803,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV2719,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV7165,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV1857,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV7721,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV7104,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV4793,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV5594,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV3888,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV8219,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV9005,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
ASV7847,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV6887,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium_1
ASV5944,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella
ASV6810,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella
ASV5714,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio_2
ASV8409,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio_2
ASV8551,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio_2
ASV6609,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio_2
ASV7194,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio_2
ASV867,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV1210,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV3934,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV4983,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV4524,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV4517,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV5105,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV5326,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV1983,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3856,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-006
ASV4339,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV1723,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV3271,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV2007,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV1063,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV804,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV1961,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV1022,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV9212,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV1613,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV2190,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV1999,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV2417,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV6597,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV5815,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV8049,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV5784,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV2378,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV4977,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV752,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3
ASV5324,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV6265,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV527,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium
ASV1710,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV8845,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV9011,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Syntrophococcus
ASV7201,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia
ASV8503,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia
ASV1783,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV3855,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV1924,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV6088,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV3356,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV5657,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV846,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV5671,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV1450,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV7019,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV5766,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2172,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV6107,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV8581,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV8649,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV8792,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV9060,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK3A20_group
ASV2616,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV5295,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV8557,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV6610,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV513,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV1338,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2376,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV5344,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV5020,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV6688,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2492,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3086,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2985,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV6787,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2047,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia
ASV7075,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV7488,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia
ASV7693,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2019,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2671,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV6460,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2795,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3152,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV8815,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV4221,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV1994,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV2227,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea
ASV1950,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium
ASV4334,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium
ASV3140,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV768,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3563,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV7308,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2331,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3076,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV1734,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV888,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV2064,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV2273,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV2219,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV2497,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV1505,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV4802,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV4878,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV7428,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV8262,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV6066,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV2429,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV3409,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV6482,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3975,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV7995,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV274,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV1094,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV4629,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV5419,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3778,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV5090,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV5629,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV1970,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV3663,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3762,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV1372,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV4080,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV4853,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV2324,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV4862,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV6730,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV3566,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3059,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,FD2005
ASV7338,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV6421,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2997,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter
ASV758,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV4057,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV5016,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV6183,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio
ASV1878,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV4230,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV3126,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV1757,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV3075,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV7447,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV8474,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV1171,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001
ASV4994,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001
ASV3670,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001
ASV4729,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001
ASV2582,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV3694,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV7702,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3549,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV7310,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV8596,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2622,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV1790,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia
ASV3773,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia
ASV7271,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV7678,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV1386,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV2889,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3861,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV7268,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV2169,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV7607,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
ASV3144,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV716,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV7731,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV6753,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_AC2044_group
ASV3769,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium
ASV4211,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium
ASV636,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium
ASV1182,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium
ASV3514,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium
ASV5287,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella
ASV2115,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV3430,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV548,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Stomatobaculum
ASV7641,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Stomatobaculum
ASV1481,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Stomatobaculum
ASV8786,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella
ASV8325,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Stomatobaculum
ASV6423,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella
ASV2896,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unclassified
ASV4778,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Johnsonella
ASV7965,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Johnsonella
